Participant,Trigger,Condition,Building,Left_Right,accurate_pointing,accurate_gaze,T_detection,T_pointing,T_action,T_conf,length_point,length_gaze,sum_length_gazeb,sum_length_gazem,sum_length_gazec,frequency_point,frequency_b,frequency_m,frequency_c,pointed_or_not,accurate_fused
25,88,4,3,0,0,0,2.9,1.7,-1.2,0.8,0.4,3.9,0,0,3.9,1,0,0,3,1,0
25,89,4,0,0,1,1,2.2,1.4,-0.8,1,1.1,3.9,0,0.8,3.1,1,0,1,4,1,1
25,90,4,2,0,1,1,1.8,7.6,5.8,1.1,2.5,7.9,5.4,1.4,1.1,1,5,2,2,1,1
25,91,4,11,1,1,1,0.9,3.5,2.6,1.7,0.7,3.5,1.7,0,1.8,1,3,0,3,1,1
25,92,4,4,1,0,1,0.6,5.6,5,1,0.5,4.2,3.2,0,1,1,2,0,2,1,1
25,93,4,7,1,0,0,1.3,,,,,,,,,1,,,,0,0
25,94,4,8,1,1,1,0.1,2.2,2.1,1.3,1.4,4.4,2.7,0.4,1.3,1,2,1,3,1,1
25,95,4,3,0,0,0,0.2,2,1.8,7.7,0.9,2,0.5,1,0.5,1,1,1,1,1,0
25,96,4,0,1,1,1,0.1,1.9,1.8,1.6,1,4.6,2.2,0.5,1.9,1,1,1,3,1,1
25,97,5,2,0,0,0,1.7,,,,,,,,,1,,,,0,0
25,98,5,0,0,0,0,,,,,1,3.8,1,0,2.8,1,1,0,4,1,0
25,99,5,9,0,0,1,,,,,0.7,9.2,3,0,6.2,1,6,0,7,1,1
25,100,5,10,0,0,0,,,,,0.7,5.5,1.7,0,3.8,1,3,0,7,1,0
25,101,5,5,1,1,1,,,,,2.4,6.7,6.7,0,0,1,9,0,0,1,1
25,102,5,11,0,0,1,0.1,7.6,7.5,6,0.4,4.7,2,0,2.7,1,3,0,5,1,0
25,103,5,0,0,0,1,,,,,1.1,11.2,8.9,0.4,1.9,1,13,1,3,1,1
25,104,5,10,1,0,0,0,1.7,1.7,7.7,0.6,7,1.4,0,5.6,1,2,0,4,1,0
25,105,5,9,0,0,1,2.3,4.8,2.5,4.7,0.4,6.1,1,0,5.1,1,2,0,6,1,1
25,106,5,10,0,0,0,5.3,,,,,,,,,1,,,,0,0
25,107,5,2,0,1,1,1,2.1,1.1,1.1,0.6,12.5,1.2,0,11.3,1,1,0,14,1,1
25,108,5,6,0,0,1,0.5,4.2,3.7,1.8,0.7,8.4,1.9,0.9,5.6,1,2,1,8,1,1
25,109,5,9,0,0,0,,,,,1.4,5.9,5.2,0,0.7,1,7,0,1,1,0
25,110,5,7,0,1,1,,,,,1.4,5.1,3.9,0.7,0.5,1,5,1,1,1,1
25,111,5,2,1,1,1,3.1,8.5,5.4,1.3,0.6,4.5,2.2,0,2.3,1,3,0,4,1,1
25,112,5,4,0,1,0,3.1,4.9,1.8,7.5,0.6,2.7,0.7,0,2,1,1,0,3,1,0
25,113,5,3,0,1,1,0.9,1.3,0.4,1.4,0.5,5.9,0.7,0,5.2,1,1,0,9,1,1
25,114,5,8,0,0,1,,,,,0.8,8.1,5.7,0,2.4,1,7,0,4,1,1
25,115,5,2,0,1,1,,,,,0.8,5.7,4.6,0,1.1,1,6,0,2,1,1
25,116,5,7,1,1,1,1.9,3.9,2,3.7,0.6,7.4,1.8,0,5.6,1,3,0,5,1,1
25,117,5,1,1,1,1,2.1,3.4,1.3,4,1.1,4.6,1.8,0,2.8,1,2,0,4,1,1
25,118,5,11,0,1,1,2.7,3.5,0.8,0.8,0.6,5.4,0.9,0.6,3.9,1,1,1,5,1,1
25,119,5,2,0,0,0,1.2,,,,,,,,,1,,,,0,0
25,120,5,3,1,1,0,1.9,0.4,-1.5,1.1,0.4,0.8,0,0,0.8,1,0,0,1,1,0
27,1,1,2,1,0,0,4,,,,,,,,,1,,,,0,0
27,2,1,7,0,1,1,0.2,1.9,1.7,3.3,0.7,3.3,1.5,0.5,1.3,1,2,1,3,1,1
27,3,1,1,1,0,0,0.5,,,,,,,,,1,,,,0,0
27,4,1,3,0,1,1,0.6,2.2,1.6,2,0.6,3,0.9,0,2.1,1,2,0,2,1,1
27,5,1,6,0,1,1,0,2,2,,1,1.8,1.8,0,0,1,2,0,0,1,1
27,6,1,5,0,1,1,1.3,3.2,1.9,1.1,1.4,4.7,1.9,0,2.8,1,3,0,4,1,1
27,7,1,2,0,1,0,4.3,2.1,-2.2,1.2,1,2.4,0,0,2.4,1,0,0,3,1,0
27,8,1,9,0,1,1,0.4,1.7,1.3,1.5,0.9,2.9,1,0.9,1,1,1,1,1,1,1
27,9,1,4,0,0,1,0.6,1.4,0.8,0.8,0.8,4,0.9,0,3.1,1,2,0,4,1,0
27,10,1,7,0,0,1,1.2,1.9,0.7,2.2,0.9,2.1,0.6,0,1.5,1,1,0,2,1,1
27,11,1,11,0,0,1,0,1.6,1.6,0.4,1,5.1,1.5,0.6,3,1,1,1,4,1,0
27,12,1,8,0,0,1,0.4,0.4,0,1.1,1,1.8,0.4,1,0.4,1,1,1,1,1,1
27,13,1,6,0,1,0,0.7,3,2.3,0.8,0.9,6.9,0.9,0,6,1,1,0,6,1,0
27,14,1,8,0,1,1,1.7,2.3,0.6,0.9,1,5,1.2,0.4,3.4,1,1,1,5,1,1
27,15,1,4,0,1,1,0.7,0.1,-0.6,3.8,0.4,3.4,0,2,1.4,1,0,1,3,1,1
27,16,1,5,0,1,1,0.8,3.3,2.5,7.3,0.5,2.4,1.4,0,1,1,2,0,2,1,1
27,17,1,2,0,1,0,0.8,3.1,2.3,4.8,0.5,1.1,0.4,0,0.7,1,1,0,1,1,0
27,18,1,7,1,0,0,3.1,2.3,-0.8,0.4,0.4,2.6,0,0,2.6,1,0,0,4,1,0
27,19,1,0,0,0,0,0.6,,,,,,,,,1,,,,0,0
27,20,1,10,1,0,0,1.6,,,,,,,,,1,,,,0,0
27,21,1,3,1,0,0,1.2,,,,,,,,,1,,,,0,0
27,22,1,5,0,0,0,0.8,,,,,,,,,1,,,,0,0
27,23,1,8,1,0,0,1,,,,,,,,,1,,,,0,0
27,24,1,9,1,1,1,4,4.5,0.5,4.2,0.7,1.9,0.5,0.5,0.9,1,1,1,1,1,1
27,25,2,10,0,1,1,,,,,1.1,14.9,0,0,14.9,1,0,0,15,1,1
27,26,2,11,0,1,1,1.3,1.9,0.6,2.5,2.3,9.2,0.5,1,7.7,1,1,2,8,1,1
27,27,2,6,0,1,1,0,2.4,2.4,4.5,2.4,6.3,1.4,1.3,3.6,1,3,2,6,1,1
27,28,2,3,1,1,1,1,2,1,1,2.9,6.3,0.7,0,5.6,1,1,0,8,1,1
27,29,2,11,0,1,1,0,1.5,1.5,1.1,0.4,11.1,1.3,0,9.8,1,2,0,10,1,1
27,30,2,4,0,1,1,,,,,1.8,1.7,0.6,0,1.1,1,1,0,1,1,1
27,31,2,1,0,1,1,,,,,1.9,10.1,3.9,0.5,5.7,1,4,1,5,1,1
27,32,2,9,0,1,1,1.5,1.5,0,1.4,1.3,8,0.8,0,7.2,1,1,0,9,1,1
27,33,2,3,0,1,0,,,,,1.7,3,0,0,3,1,0,0,4,1,0
27,34,2,11,0,1,1,0.8,6.3,5.5,1.2,0.4,9.8,1.9,0,7.9,1,2,0,9,1,1
27,35,2,10,0,1,1,,,,,0.9,6.2,4.6,0.4,1.2,1,5,1,2,1,1
27,36,2,0,0,1,1,0.5,2.2,1.7,10.3,1.1,3.6,0.9,0,2.7,1,1,0,4,1,1
27,37,2,10,0,1,1,0.7,2.1,1.4,0.8,0.6,10.6,1.5,0,9.1,1,1,0,14,1,1
27,38,2,2,0,1,1,,,,,0.8,4.7,3.6,0,1.1,1,4,0,1,1,1
27,39,2,3,0,1,1,6,2.3,-3.7,2.2,1.5,5.1,0,0,5.1,1,0,0,6,1,1
27,40,2,8,0,1,1,0.8,3.5,2.7,1.6,1.2,6.8,2.7,0.4,3.7,1,3,1,6,1,1
27,41,2,0,0,1,1,,,,,1.2,16.6,13.8,0,2.8,1,6,0,5,1,1
27,42,2,3,1,0,0,3.2,,,,,,,,,1,,,,0,0
27,43,2,8,1,1,1,,,,,0.5,7.2,2.9,0,4.3,1,5,0,2,1,1
27,44,2,6,1,0,0,1,,,,,,,,,1,,,,0,0
27,45,2,7,1,0,0,3.3,,,,,,,,,1,,,,0,0
27,46,2,0,1,0,0,0,,,,,,,,,1,,,,0,0
27,47,2,9,1,1,0,12,3.1,-8.9,8.3,0.6,2.1,0,0,2.1,1,0,0,3,1,0
27,48,2,3,1,0,0,0,,,,,,,,,1,,,,0,0
27,49,3,0,0,1,1,0,1.1,1.1,0.7,0.5,19.5,0.9,0,18.6,1,1,0,6,1,1
27,50,3,9,0,1,1,1.2,0.8,-0.4,1.4,1.2,5.1,0,0.9,4.2,1,0,2,3,1,1
27,51,3,11,1,0,1,1.8,1.9,0.1,0.5,0.9,2.8,0.4,0,2.4,1,1,0,4,1,0
27,52,3,0,1,0,1,0,1.4,1.4,0.6,0.5,9.1,0.8,0,8.3,1,2,0,8,1,0
27,53,3,3,1,0,1,0.6,2.5,1.9,2.4,0.4,4.6,1.1,1.4,2.1,1,2,1,3,1,0
27,54,3,1,0,1,1,0.7,2.5,1.8,2.7,1.5,8.7,2.1,1.6,5,1,2,1,5,1,1
27,55,3,0,1,1,1,1.5,9.6,8.1,,6.2,5.6,3.8,1.8,0,1,5,1,0,1,1
27,56,3,3,0,0,1,0,,,,,,,,,1,,,,0,1
27,57,3,11,0,0,0,2.4,,,,,,,,,1,,,,0,0
27,58,3,1,0,1,1,1.1,2,0.9,5.8,1.5,4.9,1.3,0.5,3.1,1,2,1,3,1,1
27,59,3,7,0,1,1,0.7,4.7,4,4.7,1.3,4.4,2.7,0,1.7,1,4,0,2,1,1
27,60,3,10,0,1,0,0.8,2.5,1.7,0.3,1,8.2,0.9,0,7.3,1,1,0,4,1,1
27,61,3,0,0,0,0,1.9,,,,,,,,,1,,,,0,0
27,62,3,10,0,1,1,0.1,2.7,2.6,7.2,0.6,2.6,1.2,0.5,0.9,1,1,1,1,1,1
27,63,3,6,1,0,0,2,,,,,,,,,1,,,,0,0
27,64,3,7,1,0,0,0.1,,,,,,,,,1,,,,0,0
27,65,3,0,1,1,1,0,1.8,1.8,1.9,0.9,5.6,1.4,1,3.2,1,2,1,3,1,1
27,66,3,2,0,1,1,2.3,1.9,-0.4,2.5,1.2,8.6,0,2.3,6.3,1,0,2,5,1,1
27,67,3,3,1,0,0,0.9,,,,,,,,,1,,,,0,0
27,68,3,4,1,1,1,2.3,3,0.7,1.3,0.7,4.4,0.4,0.5,3.5,1,1,1,4,1,1
27,69,3,3,0,1,1,0.5,2.2,1.7,1.5,1.1,5.1,1.6,0,3.5,1,2,0,2,1,1
27,70,3,8,0,0,0,1.3,,,,,,,,,1,,,,0,0
27,71,3,6,1,1,1,0.7,3.2,2.5,0.4,0.6,2.8,1.5,0,1.3,1,2,0,1,1,1
27,72,3,4,1,0,0,0.4,2.1,1.7,0.6,0.4,2.1,1,0,1.1,1,1,0,2,1,0
27,73,4,9,0,1,1,0.1,1.7,1.6,1,1.1,12,1.8,1.3,8.9,1,2,1,10,1,1
27,74,4,2,0,1,1,1.1,1.5,0.4,1.3,1.3,8.8,2.8,0,6,1,1,0,6,1,1
27,75,4,6,1,1,0,0.1,2.4,2.3,1.5,0.6,2.2,1.6,0,0.6,1,2,0,1,1,1
27,76,4,4,1,1,0,0.4,2.3,1.9,4.1,1.1,2.3,1.6,0,0.7,1,1,0,1,1,0
27,77,4,9,1,1,1,2,1.7,-0.3,6,0.9,0.9,0.5,0,0.4,1,1,0,1,1,1
27,78,4,10,0,0,1,0.5,1.9,1.4,0.3,0.8,5.2,1.1,0,4.1,1,2,0,6,1,1
27,79,4,8,1,0,0,1.1,,,,,,,,,1,,,,0,0
27,80,4,1,1,0,0,4.2,,,,,,,,,1,,,,0,0
27,81,4,5,1,0,0,0.5,,,,,,,,,1,,,,0,0
27,82,4,11,0,1,1,0.5,2.1,1.6,1.3,1.9,5.1,1.8,1.6,1.7,1,1,2,3,1,1
27,83,4,5,0,0,1,0,2.2,2.2,4.8,0.5,8,1.9,1.1,5,1,2,1,2,1,0
27,84,4,10,0,0,1,2.1,1.7,-0.4,8,1.1,1.4,0,0.5,0.9,1,0,1,1,1,1
27,85,4,6,0,1,0,0.5,2.1,1.6,2.2,1.3,7.4,1,0,6.4,1,2,0,6,1,0
27,86,4,4,0,1,1,0,5.5,5.5,1.3,1.1,5.6,4.1,0,1.5,1,6,0,3,1,1
27,87,4,8,0,0,0,0,,,,,,,,,1,,,,0,0
27,88,4,3,0,0,1,1.9,1.4,-0.5,2.6,0.8,0.8,0,0.4,0.4,1,0,1,1,1,0
27,89,4,0,0,0,0,4.2,,,,,,,,,1,,,,0,0
27,90,4,2,0,1,0,0.3,6.6,6.3,1.4,0.8,5.7,1.8,0,3.9,1,3,0,3,1,0
27,91,4,11,1,0,0,1.6,,,,,,,,,1,,,,0,0
27,92,4,4,1,0,0,0.5,,,,,,,,,1,,,,0,0
27,93,4,7,1,1,1,0.8,0.9,0.1,2.3,0.8,2.4,1.4,0,1,1,1,0,2,1,1
27,94,4,8,1,0,0,4,,,,,,,,,1,,,,0,0
27,95,4,3,0,0,1,0,2,2,2.7,0.5,3,1.2,1.1,0.7,1,2,1,1,1,0
27,96,4,0,1,1,1,0.3,1.7,1.4,7.6,1.3,5,1.3,0,3.7,1,2,0,2,1,1
27,97,5,2,0,1,1,0.1,0.9,0.8,2.7,1.4,5,0.4,2.3,2.3,1,1,1,3,1,1
27,98,5,0,0,1,1,1.9,1.1,-0.8,0.8,0.7,7.6,0,0.4,7.2,1,0,1,7,1,1
27,99,5,9,0,1,1,1.5,1.2,-0.3,2.2,0.9,6.2,0.6,0,5.6,1,1,0,3,1,1
27,100,5,10,0,0,0,0.9,,,,,,,,,1,,,,0,0
27,101,5,5,1,1,1,2.2,8.3,6.1,2.4,1.4,4.4,2.9,0,1.5,1,6,0,2,1,1
27,102,5,11,0,0,0,3.5,2.3,-1.2,0.7,0.5,7.8,0,0,7.8,1,0,0,7,1,0
27,103,5,0,0,0,0,2.2,,,,,,,,,1,,,,0,0
27,104,5,10,1,1,1,3.3,3.1,-0.2,1.2,0.7,5,0.4,0,4.6,1,1,0,2,1,1
27,105,5,9,0,1,1,0.2,1.4,1.2,0.3,0.8,3.1,0.4,0.4,2.3,1,1,1,3,1,1
27,106,5,10,0,0,1,1.9,1.3,-0.6,,0.8,0.4,0,0.4,0,1,0,1,0,1,1
27,107,5,2,0,1,1,2.2,1.7,-0.5,0.7,1.1,4.5,0,0.6,3.9,1,0,1,5,1,1
27,108,5,6,0,1,1,1.6,1.9,0.3,,0.8,0.8,0.4,0.4,0,1,1,1,0,1,1
27,109,5,9,0,0,1,1.3,2.1,0.8,0.4,1.4,3.3,1.2,0.4,1.7,1,1,1,2,1,1
27,110,5,7,0,1,0,0.4,1.7,1.3,,0.9,0.9,0.9,0,0,1,2,0,0,1,0
27,111,5,2,1,0,0,1.5,,,,,,,,,1,,,,0,0
27,112,5,4,0,1,1,2.7,4.1,1.4,,0.6,1.4,1.4,0,0,1,2,0,0,1,1
27,113,5,3,0,1,1,1,2.1,1.1,4.8,0.8,5.4,2,0,3.4,1,1,0,3,1,1
27,114,5,8,0,1,1,2.4,4,1.6,0.7,0.9,3,0.4,0.5,2.1,1,1,1,3,1,1
27,115,5,2,0,1,1,0.6,1.9,1.3,1.4,0.7,4.8,2.5,0,2.3,1,2,0,3,1,1
27,116,5,7,1,0,1,0.4,1.8,1.4,7.4,0.7,4.9,1.3,0.6,3,1,1,1,1,1,1
27,117,5,1,1,0,0,0.8,,,,,,,,,1,,,,0,0
27,118,5,11,0,1,1,0.9,2.7,1.8,1.1,1.2,3.1,1.7,0.4,1,1,2,1,1,1,1
27,119,5,2,0,1,1,0.8,2,1.2,,0.8,1,1,0,0,1,2,0,0,1,1
27,120,5,3,1,1,0,1.3,2.3,1,,0.4,1.1,0.5,0.6,0,1,1,1,0,1,1
28,1,1,2,1,1,1,2.2,5,2.8,,1.8,2.6,1.7,0.9,0,1,2,2,0,1,1
28,2,1,7,0,1,1,3.5,1.9,-1.6,2.6,1.9,4.7,0,2.3,2.4,1,0,1,5,1,1
28,3,1,1,1,1,1,2,2.4,0.4,1.2,0.4,1.1,0.7,0,0.4,1,1,0,1,1,1
28,4,1,3,0,1,1,2.4,2.8,0.4,,2.6,1.4,0.5,0.9,0,1,1,1,0,1,1
28,5,1,6,0,1,1,4.5,2.3,-2.2,1.5,2.6,1.3,0,0.5,0.8,1,0,1,2,1,1
28,6,1,5,0,1,1,2.8,2.3,-0.5,1.6,2.1,5.7,0,1.6,4.1,1,0,2,5,1,1
28,7,1,2,0,1,0,0.5,1.9,1.4,0.7,2.3,1.9,0.7,0,1.2,1,1,0,3,1,0
28,8,1,9,0,1,0,9.5,1.5,-8,6,2,1.2,0,0,1.2,1,0,0,1,1,0
28,9,1,4,0,1,1,3.9,1.4,-2.5,7.7,2.6,0.9,0,0.4,0.5,1,0,1,1,1,1
28,10,1,7,0,0,0,0.2,2.1,1.9,6.3,2,1.7,0.4,0,1.3,1,1,0,1,1,0
28,11,1,11,0,0,0,5.4,2.1,-3.3,1.1,2.2,1.6,0,0,1.6,1,0,0,3,1,0
28,12,1,8,0,1,0,0.4,1.9,1.5,,3,0.4,0.4,0,0,1,1,0,0,1,0
28,13,1,6,0,1,1,2.8,2.4,-0.4,3.8,1.8,5.1,0,2.6,2.5,1,0,2,2,1,1
28,14,1,8,0,1,1,3.6,1.6,-2,2.1,2.6,4.2,0,1.8,2.4,1,0,1,3,1,1
28,15,1,4,0,1,1,3.8,2,-1.8,,2.2,0.5,0,0.5,0,1,0,1,0,1,1
28,16,1,5,0,1,0,5.4,2.5,-2.9,1,1.9,0.9,0,0,0.9,1,0,0,2,1,0
28,17,1,2,0,1,1,5.4,3.1,-2.3,0.5,3,1.1,0,0.4,0.7,1,0,1,1,1,1
28,18,1,7,1,0,0,1.7,,,,,,,,,1,,,,0,0
28,19,1,0,0,1,1,2.2,1.8,-0.4,7.9,2.4,2.9,0,1.9,1,1,0,2,1,1,1
28,20,1,10,1,0,0,3.8,,,,,,,,,1,,,,0,0
28,21,1,3,1,0,0,1.8,,,,,,,,,1,,,,0,0
28,22,1,5,0,1,0,7.5,3.3,-4.2,2,2.2,1.7,0,0,1.7,1,0,0,2,1,0
28,23,1,8,1,0,0,2.7,,,,,,,,,1,,,,0,0
28,24,1,9,1,1,1,0.9,1.6,0.7,1.1,2.5,6.1,0.8,1.6,3.7,1,1,2,4,1,1
28,25,2,10,0,1,0,13.7,3,-10.7,8.6,2.1,0.8,0,0,0.8,1,0,0,1,1,0
28,26,2,11,0,1,1,1.9,1.2,-0.7,0.7,2,4,0,1.6,2.4,1,0,2,4,1,1
28,27,2,6,0,1,1,1.5,3.9,2.4,,2.4,0.9,0.5,0.4,0,1,1,1,0,1,1
28,28,2,3,1,0,0,2.9,,,,,,,,,1,,,,0,0
28,29,2,11,0,1,1,3.4,1.8,-1.6,1.9,2,2.6,0,0.4,2.2,1,0,1,4,1,1
28,30,2,4,0,1,1,0.6,1,0.4,6.5,2.9,2.3,0.6,0,1.7,1,1,0,3,1,1
28,31,2,1,0,1,1,1.5,1,-0.5,6,3.2,4.7,0,2,2.7,1,0,2,3,1,1
28,32,2,9,0,1,1,2.7,3.3,0.6,0.7,3.2,3.4,1.2,1,1.2,1,1,2,2,1,1
28,33,2,3,0,1,1,2.9,1.1,-1.8,4.7,2.1,3,0,0.5,2.5,1,0,1,4,1,1
28,34,2,11,0,1,1,2.4,1.4,-1,0.7,2.6,2.8,0,1.5,1.3,1,0,2,2,1,1
28,35,2,10,0,1,1,5.1,3.2,-1.9,1.1,2.7,3.6,0,0.9,2.7,1,0,1,3,1,1
28,36,2,0,0,1,1,1.3,1.1,-0.2,6.4,2.3,0.9,0.5,0,0.4,1,1,0,1,1,1
28,37,2,10,0,1,1,3.3,2.2,-1.1,8.1,2.7,2.4,0,1.2,1.2,1,0,2,2,1,1
28,38,2,2,0,1,1,1.4,1.1,-0.3,2,2.5,2.7,0.4,0,2.3,1,1,0,5,1,1
28,39,2,3,0,1,0,0,0.9,0.9,5.2,2.1,4.8,0.5,0,4.3,1,1,0,4,1,0
28,40,2,8,0,1,0,3.7,1.8,-1.9,8.8,1.7,1,0,0.5,0.5,1,0,1,1,1,0
28,41,2,0,0,1,1,0,0.7,0.7,0.9,2.9,2.8,0.6,0.4,1.8,1,1,1,3,1,1
28,42,2,3,1,0,0,1.4,,,,,,,,,1,,,,0,0
28,43,2,8,1,0,0,2.7,,,,,,,,,1,,,,0,0
28,44,2,6,1,0,0,0.2,,,,,,,,,1,,,,0,0
28,45,2,7,1,0,0,1,,,,,,,,,1,,,,0,0
28,46,2,0,1,1,0,6.5,7.7,1.2,,1.9,0.5,0.5,0,0,1,1,0,0,1,0
28,47,2,9,1,1,0,1,2.6,1.6,,0.4,1.4,1.4,0,0,1,1,0,0,1,0
28,48,2,3,1,0,0,4.5,2.9,-1.6,1,0.6,2.8,0,0,2.8,1,0,0,5,1,0
28,49,3,0,0,0,0,0.3,,,,,,,,,1,,,,0,0
28,50,3,9,0,1,1,2.1,3.7,1.6,2.2,0.4,2.4,0.5,0,1.9,1,1,0,3,1,1
28,51,3,11,1,0,0,,,,,,,,,,1,,,,0,0
28,52,3,0,1,0,0,9.2,,,,,,,,,1,,,,0,0
28,53,3,3,1,0,0,,2.4,,,0.4,,,,,1,,,,1,0
28,54,3,1,0,1,1,0,5.1,5.1,,12,5.6,1.4,4.2,0,1,2,5,0,1,1
28,55,3,0,1,1,1,4.2,6.1,1.9,,0.9,3.8,2,1.8,0,1,2,1,0,1,1
28,56,3,3,0,1,1,4,3.3,-0.7,0.6,1.3,3.4,0,0.7,2.7,1,0,1,5,1,1
28,57,3,11,0,0,1,3,5.6,2.6,2,0.4,7.8,3.1,0,4.7,1,4,0,5,1,0
28,58,3,1,0,1,1,1.4,2.8,1.4,1.5,1.8,9.4,2,1.2,6.2,1,2,1,5,1,1
28,59,3,7,0,1,1,0.8,7.9,7.1,2.1,1.9,6.6,4.9,0.8,0.9,1,4,1,1,1,1
28,60,3,10,0,1,1,0.2,2.2,2,2,2,4.3,0.4,0.9,3,1,1,1,4,1,1
28,61,3,0,0,1,1,0.2,0.9,0.7,4.1,2.1,9,1,4.7,3.3,1,1,1,4,1,1
28,62,3,10,0,1,1,0.6,1.1,0.5,0.5,2.1,3.5,0.4,0.8,2.3,1,1,1,2,1,1
28,63,3,6,1,0,1,1.2,3.2,2,1.5,0.4,2.7,1,0.4,1.3,1,1,1,2,1,0
28,64,3,7,1,1,1,0.1,4,3.9,0.4,0.5,5.2,3.6,0,1.6,1,2,0,2,1,1
28,65,3,0,1,1,1,0.1,1.8,1.7,1.1,1.7,6.5,2.3,1.5,2.7,1,2,1,4,1,1
28,66,3,2,0,1,1,0.5,2.4,1.9,2.3,2.2,6.6,1.7,2.1,2.8,1,3,2,5,1,1
28,67,3,3,1,0,0,0.9,,,,,,,,,1,,,,0,0
28,68,3,4,1,0,0,0.6,,,,,,,,,1,,,,0,0
28,69,3,3,0,1,1,0.1,0.9,0.8,2.6,1.8,2.9,0.4,0.9,1.6,1,1,1,3,1,1
28,70,3,8,0,1,1,1.5,2.8,1.3,1.2,0.4,4.5,1.2,0,3.3,1,2,0,4,1,1
28,71,3,6,1,1,1,1.8,0,-1.8,1.3,0.5,1,0,0,1,1,0,0,2,1,1
28,72,3,4,1,1,1,0.1,1.5,1.4,8,1.9,3.6,1.6,1,1,1,1,1,1,1,1
28,73,4,9,0,1,1,1.7,2.1,0.4,3.5,1.7,10.4,1.8,3.3,5.3,1,2,1,7,1,1
28,74,4,2,0,1,1,1.4,0.8,-0.6,1.9,1.7,6.8,0,2,4.8,1,0,2,6,1,1
28,75,4,6,1,1,1,0.7,2.2,1.5,1.8,1.3,3.4,1.5,0,1.9,1,2,0,4,1,1
28,76,4,4,1,1,1,0.8,1.7,0.9,1.5,1.5,4.3,2.3,0,2,1,1,0,1,1,1
28,77,4,9,1,1,1,0.1,1.6,1.5,1.1,1.5,7.9,2.2,0,5.7,1,1,0,5,1,1
28,78,4,10,0,1,1,0,1,1,2.1,1.6,7.6,1.4,2.3,3.9,1,1,1,5,1,1
28,79,4,8,1,1,1,0,0.7,0.7,3.5,1.2,3.2,1.2,1.2,0.8,1,1,1,2,1,1
28,80,4,1,1,1,1,0.3,0.9,0.6,2,1.4,5.7,1.2,0.6,3.9,1,1,1,5,1,1
28,81,4,5,1,1,1,1.2,0.5,-0.7,0.3,0.4,1.3,0,0,1.3,1,0,0,1,1,1
28,82,4,11,0,1,1,0.1,0.8,0.7,0.7,1,9.6,1.6,0,8,1,2,0,7,1,1
28,83,4,5,0,1,1,0.7,1.4,0.7,0.5,1.6,5.4,0.8,0,4.6,1,1,0,6,1,1
28,84,4,10,0,1,1,0.5,1.2,0.7,1.9,1.5,3.4,1,1.2,1.2,1,1,1,2,1,1
28,85,4,6,0,1,1,0.6,1.2,0.6,2.5,1.2,8.8,1.1,2.3,5.4,1,1,1,7,1,1
28,86,4,4,0,1,1,1.1,0.5,-0.6,1.3,1.2,7.6,0,1.1,6.5,1,0,1,6,1,1
28,87,4,8,0,1,0,0,1,1,1.6,1.2,3.5,0.6,0,2.9,1,1,0,5,1,1
28,88,4,3,0,1,1,0.4,1.1,0.7,2,1.5,4.8,1.2,1.4,2.2,1,1,1,3,1,1
28,89,4,0,0,1,1,1.9,2.7,0.8,0.9,1.2,6.8,2.8,0,4,1,1,0,6,1,1
28,90,4,2,0,1,1,0,8.8,8.8,0.8,1.9,8.7,6.4,1.2,1.1,1,4,1,2,1,1
28,91,4,11,1,1,1,0,1.5,1.5,1.8,1.3,4.8,1.9,1.6,1.3,1,2,1,2,1,1
28,92,4,4,1,1,1,0,2.5,2.5,1.5,1.5,4.8,2.4,1.8,0.6,1,2,1,1,1,1
28,93,4,7,1,0,0,,,,,,,,,,1,,,,0,0
28,94,4,8,1,1,1,0.2,1.2,1,5.2,1.2,3.6,1.4,1.3,0.9,1,1,1,2,1,1
28,95,4,3,0,1,1,1.4,0.9,-0.5,1,1.3,4.5,0,1.1,3.4,1,0,1,4,1,1
28,96,4,0,1,1,1,1.4,0.7,-0.7,5.6,1.9,4.2,0,2.1,2.1,1,0,1,3,1,1
28,97,5,2,0,1,1,0.6,3.2,2.6,5.1,1.4,5.2,0.8,3.1,1.3,1,2,1,2,1,1
28,98,5,0,0,1,1,1.8,0.7,-1.1,2.6,1.4,7.2,0,2.8,4.4,1,0,1,6,1,1
28,99,5,9,0,1,1,1.1,2.8,1.7,7.5,2.2,3,1.3,1.3,0.4,1,2,2,1,1,1
28,100,5,10,0,1,1,1.5,4.2,2.7,0.4,2.4,5.4,0.4,0.6,4.4,1,1,1,4,1,1
28,101,5,5,1,1,1,6.7,2.1,-4.6,4.2,0.4,2.9,0,0,2.9,1,0,0,3,1,1
28,102,5,11,0,1,1,1.4,2,0.6,0.7,2.8,7.4,2.6,0.4,4.4,1,1,1,6,1,1
28,103,5,0,0,1,1,2.7,2.6,-0.1,0.5,2,8.1,0.8,0.4,6.9,1,1,1,4,1,1
28,104,5,10,1,1,1,2.2,3.1,0.9,3.6,0.4,2.6,1.8,0,0.8,1,1,0,2,1,1
28,105,5,9,0,1,1,2.6,1.1,-1.5,2.5,2.3,3.1,0,1.7,1.4,1,0,2,3,1,1
28,106,5,10,0,1,0,5.6,3,-2.6,0.9,1.7,2.1,0,0,2.1,1,0,0,2,1,0
28,107,5,2,0,1,1,1.4,1,-0.4,0.5,2.1,5.5,0,0.6,4.9,1,0,1,8,1,1
